# ANNOTATIONS
uid,text,annotation_type,start_offset,end_offset,color,source,confidence
,1d15417a-7085-4712-8d1b-7af2788e695f,83e59c93-326b-499b-b388-8520984ed53a,punct
,1a402092-fd89-4dc4-a99c-4855fdd16a47,48ac37ff-e38f-477a-9c37-c1164eae74b6,nsubj
,97222d6a-1d0f-4cff-9bc1-883f7bfa97c2,df922c40-f570-4091-bbc2-e2eb59f75d5d,nmod
,7afeff5a-8816-48e9-8239-bc07637e525f,58010f1c-1583-4003-9e17-9b5838d4d5e3,amod
,7f8f3ae0-bd2d-46eb-b203-8e9e767fa803,f11471b5-9db0-4b8b-9b3e-b4f541ce7754,compound
,09f38964-5e90-4c12-9bee-a9a64aa5f3b7,062d415e-8a5b-4497-abcb-193a5bbdef94,amod
,f53b3a34-7d38-447f-865c-bb3a44479bb9,378590ef-458b-42f0-9c45-5a24eed1c887,ccomp
,9166b2d0-75aa-4837-af24-2f7f075dff7b,24a3e2fa-895b-4ce7-96f4-74e1bd5da3f3,mark
,386c1cc0-9c99-4238-8389-442845fc06c5,869bab38-6625-40b8-b938-5f3148cd061d,compound
,2198a4e3-2c53-434a-aab0-5127f30721c6,ee5b6aee-8fa7-4272-b57c-414be8f310ae,punct
,7a7682d7-d9f2-440f-b466-6ab69a576bc3,83e59c93-326b-499b-b388-8520984ed53a,cc
,5d10ce15-c29a-43f5-b32b-c526611a9fed,0a289b89-63f1-45fb-a26d-30d77100a9c9,cc
,d3451637-4823-4734-925a-f2346bbe624a,d2466f71-8045-4233-b4e0-9f087113f6f4,punct
,df922c40-f570-4091-bbc2-e2eb59f75d5d,89831730-4102-4c4a-93eb-78fe407abc93,nsubj
,c7e397cd-132d-42c5-9c0b-27709d7e4511,240f5f07-1e20-4243-8038-34b71eeff44f,det
,48b0bf64-83c2-4c86-8d1b-b91b7833f468,be67812c-0dbf-4893-b23b-fe25135af576,compound
,36c509dc-027c-48ff-821f-08ad222b235a,6ded263e-fb52-4553-8526-b2da3fad3fa6,aux
,55c29446-766e-4a46-b151-65445cdd07be,8a0786f6-578e-4d4e-8d0f-31c71f3f001d,punct
,0ca9e120-da42-420d-a5a5-5284c521f276,b94ae49c-36d9-4c43-8911-5543753a851a,det
,6f23c55d-a1c4-437d-bddf-36b008bf2d0e,9c171f5d-521d-49d9-adf4-fd36bb32735d,mwe
,c586883a-3e34-4980-a74e-ac3c11ff25aa,0bbaeb1d-3f93-40db-a0c8-d262166e59c0,amod
,439c127b-ca3d-438f-b298-76f9e2f390ee,a2407385-5461-4a95-a722-8b71b16bf372,det
,8ade833c-60d5-4fad-ab5a-5323a37b69b1,d7a90112-f439-45c4-b985-358d5b675d75,det
,4003ac44-dcb7-4e08-bbfc-2e92777d9b51,bea74c66-7bc1-46f5-91c5-380dcbfd3d59,det
,cb4cf7ca-8f22-4705-81bf-138e2c8e8863,f8073d1f-725d-4a2f-8c5f-f3578157d018,punct
,be6b3941-c437-40fe-a90f-fbdf41397270,e0897bb1-f1a4-41e3-bc17-3fa046f06582,punct
,a40eefa7-c844-41c5-9763-5dab27635e03,b29b1eeb-cf30-4e13-9e38-e0a6dbb741b4,nmod:poss
,c69a292c-d9cb-477e-b755-04f7e62d4494,0354ee48-ca31-49df-b45b-91b30f22bb7e,amod
,c5ad548e-4358-4bc9-98c0-84c49908d79a,3d5665dd-72c7-441b-a7d1-8b9e2df187dc,case
,0998081f-ca80-42c9-84f7-a11d37788583,5a75b0a1-248c-4312-84f6-d92e1fa931c6,acl
,ddec054a-a1fa-476d-acdb-ae4e7cdc1003,ec772ad6-5d08-4612-9262-8cf5adee9b3f,case
,b49e2be4-da84-4782-ad39-d72d87933d73,009b6480-8d1d-4663-955f-89ad2f1df813,acl
,3ba93986-f19e-4000-86c7-c68d9ed49c9e,2b43f5ec-1064-46d5-a4f4-5ca67950c774,det
,ac25e797-58b7-417e-ab50-92006d5a2b03,4054ae51-9dcc-4b2c-8475-57f2a9651616,punct
,d7a90112-f439-45c4-b985-358d5b675d75,6ded263e-fb52-4553-8526-b2da3fad3fa6,nmod
,f0cd7374-efeb-49c3-9df0-c842c68d9d84,ac78c586-0de9-4298-9501-4a25c2bd5714,det
,932c8142-0b67-41fa-b6cd-b9d42535a036,c1ebe195-89df-422b-9d04-9ef4d3a6bbf3,nsubj
,57ec72d2-3db2-49ac-975f-668d89cf1a69,5ad3f31d-3445-4244-b5da-f1c63d7671e2,nsubj
,b29b1eeb-cf30-4e13-9e38-e0a6dbb741b4,6ded263e-fb52-4553-8526-b2da3fad3fa6,nsubj
,bea74c66-7bc1-46f5-91c5-380dcbfd3d59,827000ef-8392-4a86-8a12-a1e42f65a4d1,nsubj
,652119c2-643d-434e-a3f6-52efd25ee79d,d2466f71-8045-4233-b4e0-9f087113f6f4,advmod
,38bdb7ca-32e6-496e-ac78-b752a50d20de,f8073d1f-725d-4a2f-8c5f-f3578157d018,conj
,b1327596-f3b5-43a5-866a-351b28047332,83e59c93-326b-499b-b388-8520984ed53a,cop
,7f3bd127-f8fa-477a-8867-fde83437ae02,4857b563-ad82-4036-b44f-0d6b223b848c,case
,53339400-b44d-42f6-98d7-562e3384db09,f7143650-a629-4319-9250-5d2af4f05772,amod
,f7143650-a629-4319-9250-5d2af4f05772,36887c64-53c0-4d8a-85af-3a2aac740f78,nmod
,efdac229-5d3d-4d7f-adf0-da9a4fc004b6,f02aa9ce-7deb-4f3a-a3e1-1215e4bd3022,acl
,750a4c1a-f6a1-4458-b265-f863e26a2c9e,3e97da1b-170a-4690-8b79-e9f652661e42,case
,0a5d305f-6f50-41ff-b5b2-82ff96c8dbcb,8e01a9dc-9c48-4250-b8d0-7737f1a2f5df,amod
,d56f50a4-e107-4b8f-99da-da1f7b9c2112,3db3558d-f9c8-4810-a1f4-96b8fa8a8d5d,amod
,9630171e-d9d0-4480-b9c8-935e4519d5f4,3db3558d-f9c8-4810-a1f4-96b8fa8a8d5d,case
,2f288e68-3e6b-4ecc-a44d-2eb4d994baf2,473781b6-608a-426a-a101-a887c068348a,dobj
,eac613cf-d218-4719-ab71-aa2e6228d0a9,df922c40-f570-4091-bbc2-e2eb59f75d5d,det
,cb78c123-2b8f-4e30-8ac1-7bf0d4286154,2f288e68-3e6b-4ecc-a44d-2eb4d994baf2,punct
,8ea72d1e-05c4-469e-98ec-ccc4004d9d9d,3e97da1b-170a-4690-8b79-e9f652661e42,nmod
,0bbaeb1d-3f93-40db-a0c8-d262166e59c0,6fe86da1-ea5c-470f-bb92-c06a77246917,nmod
,8afc71f4-6801-408e-9e09-ec2e9cdbc207,0c9fe745-3f6d-4b7c-b3a8-919e958dc6a4,punct
,b6ff0128-01d3-4391-a19c-30059c0e66a6,f8073d1f-725d-4a2f-8c5f-f3578157d018,punct
,e45fda8e-7f56-4204-9391-3d26329af6cf,9a7ffe38-9bf0-408e-8f24-b6909458757a,nmod
,8d481151-a4e5-434e-8ccb-e4f7c8ae8112,f53b3a34-7d38-447f-865c-bb3a44479bb9,aux
,1f37e1d0-454f-45d3-a7fe-1e08328af8b3,359b8b71-1bae-4a65-a357-6f4729ad0d72,case
,6ded263e-fb52-4553-8526-b2da3fad3fa6,4054ae51-9dcc-4b2c-8475-57f2a9651616,ccomp
,09ff7c41-1846-4110-8aea-5c87494c8e18,018fcc93-d691-4e15-839b-2e6c94ce588b,nmod
,f818e4ed-7b71-4aba-b7c3-1315ddec69b1,34a938a2-6780-4456-8159-255feee3d581,punct
,34a938a2-6780-4456-8159-255feee3d581,f8073d1f-725d-4a2f-8c5f-f3578157d018,dep
,ec198ece-4d51-4c1b-ac69-0a630869874f,7402a156-f1c0-48f8-bdd8-474651829b60,compound
,a8434c9f-aa85-47eb-8e77-10f5b00b4641,be67812c-0dbf-4893-b23b-fe25135af576,case
,38155ac1-62b1-48f3-a208-4d396b9e4496,973fdac9-090c-49dc-b03c-82ef30e577f2,mwe
,3af4b9bf-b36a-4298-b61c-e93433bc0c51,ec772ad6-5d08-4612-9262-8cf5adee9b3f,amod
,651cfe70-63d7-4d54-a80a-bed74484c5b2,d73ae472-9fc6-41d8-9ac1-0e9ef5cc94e9,amod
,edce7d15-aad6-436b-9140-34f6168d7983,869bab38-6625-40b8-b938-5f3148cd061d,case
,7fed8cd7-ad24-4e8b-94c1-eb55706205a8,d2466f71-8045-4233-b4e0-9f087113f6f4,punct
,094e5a49-a3c4-4757-aede-5bc87b1ebf1f,378590ef-458b-42f0-9c45-5a24eed1c887,nsubj
,3e4010f8-d48d-4b27-8fe3-06b6c0886c8b,93cab8b0-404a-4e73-a45b-bd8aa262d9aa,case
,f84f627d-14ce-4d43-b0fb-cdf113e46775,c01b4b17-1334-44a7-ac2b-4c7c4ff2f2ae,det
,018fcc93-d691-4e15-839b-2e6c94ce588b,b94ae49c-36d9-4c43-8911-5543753a851a,acl
,f0867aee-782e-4e99-b900-b3b795b43e6f,f0979bc3-e1dc-4a39-a740-e268ab116abf,case
,03fddc21-940f-4f63-a978-97d2fafeba3e,245cbc8e-1cb1-4209-ad43-96a9c7c36cbf,case
,36887c64-53c0-4d8a-85af-3a2aac740f78,e0897bb1-f1a4-41e3-bc17-3fa046f06582,dobj
,85684c4e-50b1-4a4a-9c30-f1fe0dfbf004,9819ed2e-f395-4d03-b8b5-550115261b19,amod
,c32bbe43-22d3-4b0c-a3b0-d36d980f9e5f,009b6480-8d1d-4663-955f-89ad2f1df813,amod
,4840416c-bb65-4fa2-83a1-b7cd4fb1c213,97222d6a-1d0f-4cff-9bc1-883f7bfa97c2,amod
,e3c04be9-83fe-41b2-9c54-2068ce8bd161,f8073d1f-725d-4a2f-8c5f-f3578157d018,cc
,c866b0c9-8960-4505-bb96-f01cc3f8f473,74ae0b33-b2d5-4f60-a73a-f60c60b305a7,nsubj
,5820c8c6-0ebc-4a04-83be-535f19b3dcbe,21f27bfa-538a-48f8-9394-cb4a2647071d,dobj
,150071f2-fc7f-4eff-b449-0bfcc351d109,912c3049-6cd3-44ab-b963-230fef22de4a,punct
,9117f980-6bca-4f4f-80d3-099155974ce3,652dff55-f714-43da-86fa-dcff5e45282c,amod
,83f3858e-8d0f-4a19-a2ff-0703bc9c3926,c9e84b41-9933-4f5b-afbc-8ffcd2afb76e,amod
,3953222a-206b-41db-87a5-7ece9261010d,9a7ffe38-9bf0-408e-8f24-b6909458757a,case
,1e389e3e-1d55-43a2-865c-20231c6cd78d,d3b15c5e-b895-4309-8108-f556d3374e32,amod
,4fbe28db-840f-42e0-8883-1952a0509601,959d0c5f-58b8-4b25-9ba7-1350fc13f2dd,cc
,abfecdf2-0247-482b-99c3-26baf1915b94,194d5399-3e89-4564-83bb-2140dd6a2b1e,compound
,ccc31332-7bf8-4e9e-9cdc-92b35e26ae12,bea74c66-7bc1-46f5-91c5-380dcbfd3d59,amod
,a8095cde-4486-43fd-976d-098956401930,a46d4b38-42bb-433f-bc63-e4ab87b6ad15,dobj
,f11471b5-9db0-4b8b-9b3e-b4f541ce7754,d502a136-479e-405a-987f-3930857ca0b8,nmod
,9cf7c95d-97dd-4d48-ba5a-cf464ba983be,68dcc941-d1f3-4774-a4df-556992cd2184,nmod
,fc5a80be-5303-4d21-826e-7844f959112b,5d481cbc-6bb2-4b87-8553-5cb43f560337,case
,0354ee48-ca31-49df-b45b-91b30f22bb7e,f8073d1f-725d-4a2f-8c5f-f3578157d018,nsubj
,e8a137fe-f59d-4715-8cbd-e5fbed15295a,e8c92c9a-e0a9-4d7b-a010-a5960a68acab,aux
,4a91125a-1377-4a8b-a094-c25082985080,7402a156-f1c0-48f8-bdd8-474651829b60,case
,8e01a9dc-9c48-4250-b8d0-7737f1a2f5df,359b8b71-1bae-4a65-a357-6f4729ad0d72,nmod
,e2c678f1-c29e-4ade-9056-0e3da9ef7a78,062d415e-8a5b-4497-abcb-193a5bbdef94,amod
,24a3e2fa-895b-4ce7-96f4-74e1bd5da3f3,cc90fd5f-b90d-4054-b1ef-e11fc09c234b,xcomp
,cbe8dd0f-17dd-449d-9670-4fdd58912e90,8d679a0a-1683-4b4e-a200-6ffd812c1f81,case
,8a0786f6-578e-4d4e-8d0f-31c71f3f001d,912c3049-6cd3-44ab-b963-230fef22de4a,dep
,1e8a426b-d6e9-4a3d-aa80-079198b6b2d7,0354ee48-ca31-49df-b45b-91b30f22bb7e,nmod
,26a50f60-3a29-4008-aeca-3189bb82383c,58010f1c-1583-4003-9e17-9b5838d4d5e3,case
,8fa12ea7-c879-46e2-89d9-745baeae5f06,8ea72d1e-05c4-469e-98ec-ccc4004d9d9d,amod
,51471249-287b-4ba0-b11c-f94975aacaa0,c96eab10-0951-49ca-8132-47801679d86e,det
,2603c4cb-d8b7-459b-8a6c-14563fc5bcbe,654ea2c1-b633-4d3f-ae86-090e5c6cfed3,nmod
,194d5399-3e89-4564-83bb-2140dd6a2b1e,912c3049-6cd3-44ab-b963-230fef22de4a,conj
,5d481cbc-6bb2-4b87-8553-5cb43f560337,d2466f71-8045-4233-b4e0-9f087113f6f4,nmod
,60827bc5-7117-48c4-9cb7-d70aa780d9e8,fecf2c2e-dcce-44e5-831e-4f85dcb06701,amod
,68e7f912-f877-4e98-a7df-a68580620ddb,93cab8b0-404a-4e73-a45b-bd8aa262d9aa,amod
,333d9683-670f-4f6b-90c5-236da03e8e34,0a289b89-63f1-45fb-a26d-30d77100a9c9,punct
,a2407385-5461-4a95-a722-8b71b16bf372,f53b3a34-7d38-447f-865c-bb3a44479bb9,dobj
,e3047b72-8609-4899-9822-30992553b448,5a75b0a1-248c-4312-84f6-d92e1fa931c6,nsubj
,51844a89-25b8-454f-94c4-ad25ed691508,f7143650-a629-4319-9250-5d2af4f05772,compound
,af76c71a-fa18-495c-a4bf-b6743bf34534,09ff7c41-1846-4110-8aea-5c87494c8e18,case
,473781b6-608a-426a-a101-a887c068348a,74ae0b33-b2d5-4f60-a73a-f60c60b305a7,ccomp
,6e8011ba-2a94-42bd-8fc5-a3608c87cba9,5b76ce74-6d45-4b7d-89db-ff2f0654ad41,cc
,604a91a7-ef46-4dcd-b597-b8f5ce4570cb,a8095cde-4486-43fd-976d-098956401930,compound
,a3584621-6e64-4718-955f-a07898ec926b,3e97da1b-170a-4690-8b79-e9f652661e42,compound
,434be7f9-ed75-4536-9ca5-a3e48564eab7,48ac37ff-e38f-477a-9c37-c1164eae74b6,det
,0c1c0c2c-9890-497d-9302-5ca1a5d993b7,9819ed2e-f395-4d03-b8b5-550115261b19,compound
,30a516a8-6884-4000-8f7f-4c981e2469b9,49ed08f0-e546-43d0-a5bc-23208c9cdddc,compound
,3e91f797-026d-46d7-bf2f-fa1d806b3cf5,ec772ad6-5d08-4612-9262-8cf5adee9b3f,det
,32c2b24c-2e7e-40ed-80b5-44b9f9765a6d,a2407385-5461-4a95-a722-8b71b16bf372,nmod
,e8a426e9-7df9-4473-9ffa-fabd15d5d149,8a0786f6-578e-4d4e-8d0f-31c71f3f001d,punct
,8f4e22d0-c006-4fc0-a8fb-7ce305ac459d,34a938a2-6780-4456-8159-255feee3d581,dep
,b7df8f4d-19ed-4006-882e-be1e0fdb382e,473781b6-608a-426a-a101-a887c068348a,advmod
,fecf2c2e-dcce-44e5-831e-4f85dcb06701,6b432dd0-51b7-4ea0-82e8-cab9f50c04d0,nmod
,72958de5-372a-43e7-a244-dbc62ba64dd0,47d82ab5-937b-407d-ab62-f888d6dd97cc,compound
,c2dda46e-03a5-4f6e-b657-96a05218c978,009b6480-8d1d-4663-955f-89ad2f1df813,cop
,f904fbe6-e5ca-4e8b-a0db-3d9d81ffb02b,f11471b5-9db0-4b8b-9b3e-b4f541ce7754,case
,c3da2f2f-9724-41db-8685-ef9b56dfb950,912c3049-6cd3-44ab-b963-230fef22de4a,det
,de7716aa-e29c-4d39-8af2-cc7449e0b1f8,36887c64-53c0-4d8a-85af-3a2aac740f78,compound
,9986c69f-0a49-4dca-ad25-0d8c00782b1d,0bbaeb1d-3f93-40db-a0c8-d262166e59c0,nmod
,bd98c277-7a29-4be9-bf11-e59b699e162f,fdc5d91f-b150-4b00-8ebc-c945a3c68599,compound
,1e853f53-1043-40bd-aeaf-80f08a144862,83e59c93-326b-499b-b388-8520984ed53a,punct
,82818f4e-5640-4594-b900-1d6ca5a29b21,5ad3f31d-3445-4244-b5da-f1c63d7671e2,punct
,b94ae49c-36d9-4c43-8911-5543753a851a,fcddadec-6817-49e0-b950-58031fd3d5e6,dobj
,e6b4a26b-5790-4358-830c-0a911f3c9d03,83e59c93-326b-499b-b388-8520984ed53a,case
,0cbb6695-1a37-4948-bfcb-9fb5cc689846,2603c4cb-d8b7-459b-8a6c-14563fc5bcbe,case
,7010f1d3-f1ec-4460-9c7d-2cc604e8709b,240f5f07-1e20-4243-8038-34b71eeff44f,punct
,f0979bc3-e1dc-4a39-a740-e268ab116abf,c01b4b17-1334-44a7-ac2b-4c7c4ff2f2ae,nmod
,245cbc8e-1cb1-4209-ad43-96a9c7c36cbf,c0151437-87af-4306-a508-ba3efe8a2dab,nmod
,b62387f3-aec9-457f-8093-91b49994d86b,9cf7c95d-97dd-4d48-ba5a-cf464ba983be,case
,49de8e5a-92ac-4715-b89f-b8697f3bbc21,09f38964-5e90-4c12-9bee-a9a64aa5f3b7,punct
,436df47c-70d8-4dd8-8bf6-175d38b38397,3d5665dd-72c7-441b-a7d1-8b9e2df187dc,amod
,cc903635-d8c0-44d2-a481-7e384e7db561,9a7ffe38-9bf0-408e-8f24-b6909458757a,amod
,06ed6673-afc0-4a62-a59f-45d01d0e8ba8,64ba058e-006f-4661-af78-2a3b978dc367,xcomp
,a2bddab0-5299-4fb2-9362-602d9aac769d,654ea2c1-b633-4d3f-ae86-090e5c6cfed3,case
,58a4066b-0133-454d-a40a-5ebc148dd1aa,1a402092-fd89-4dc4-a99c-4855fdd16a47,amod
,0f4b0ce4-8447-4ec9-8383-202f619cc5d6,9a7ffe38-9bf0-408e-8f24-b6909458757a,amod
,e105ba66-eab3-4551-a97b-3c299968fb89,ee5b6aee-8fa7-4272-b57c-414be8f310ae,punct
,ef229a76-af9a-4055-9ec7-f79bec06822f,f02aa9ce-7deb-4f3a-a3e1-1215e4bd3022,amod
,9a7ffe38-9bf0-408e-8f24-b6909458757a,0a289b89-63f1-45fb-a26d-30d77100a9c9,nmod
,d4d68e7b-f39c-4f13-a77b-d05dd224fffc,473781b6-608a-426a-a101-a887c068348a,aux
,9b515c82-8093-460e-b22a-0eb63996b89a,e45fda8e-7f56-4204-9391-3d26329af6cf,case
,c1ebe195-89df-422b-9d04-9ef4d3a6bbf3,29c1d6a8-c731-412e-86aa-8bf2129b3583,acl:relcl
,547ada08-72b2-4c48-b1e8-45091913088e,bed3bf65-c91d-4b3e-b15f-5faccd9ca652,amod
,5f741525-310e-4d63-b808-f26fcad6fb7f,1a402092-fd89-4dc4-a99c-4855fdd16a47,compound
,5b76ce74-6d45-4b7d-89db-ff2f0654ad41,f0979bc3-e1dc-4a39-a740-e268ab116abf,amod
,1dfddb38-0e00-42fe-95a2-a4f7cbb75295,44d19ac0-a6f0-4693-b184-8413ee7df9eb,amod
,550e5ae7-910a-4b01-ab88-4d8ecc7093b1,9819ed2e-f395-4d03-b8b5-550115261b19,case
,c4d03c7f-9caf-4297-8aa7-224b249c1e60,e0897bb1-f1a4-41e3-bc17-3fa046f06582,punct
,6586203d-e658-4372-87c1-fb92bb4c9efa,cc90fd5f-b90d-4054-b1ef-e11fc09c234b,punct
,11ad57da-2fa6-499f-98ce-08da53540e24,359b8b71-1bae-4a65-a357-6f4729ad0d72,det
,64cf6409-6ed7-4b58-bc9f-7fd521dab0d3,49ed08f0-e546-43d0-a5bc-23208c9cdddc,acl
,6a987e31-951b-45ed-b256-1b2a04a928d8,48ac37ff-e38f-477a-9c37-c1164eae74b6,aux
,0cd4f05b-f209-4a58-9864-5c5f2f502eff,6ded263e-fb52-4553-8526-b2da3fad3fa6,mark
,c01b4b17-1334-44a7-ac2b-4c7c4ff2f2ae,d2466f71-8045-4233-b4e0-9f087113f6f4,nsubj
,40b75f61-ec9e-41a8-8cfc-233a822691b0,36887c64-53c0-4d8a-85af-3a2aac740f78,compound
,0f5dbc71-7496-4a74-95bd-a7cc3ed17ffc,83e59c93-326b-499b-b388-8520984ed53a,advmod
,14350f71-c6d7-422f-8449-a44be97c7e0f,3db3558d-f9c8-4810-a1f4-96b8fa8a8d5d,amod
,93cab8b0-404a-4e73-a45b-bd8aa262d9aa,48ac37ff-e38f-477a-9c37-c1164eae74b6,nmod
,7f9292bd-da45-4e38-8ee5-222b043795ba,b94ae49c-36d9-4c43-8911-5543753a851a,amod
,9d0c8aec-5744-48cf-9660-fbb4635bd751,652dff55-f714-43da-86fa-dcff5e45282c,det
,d73ae472-9fc6-41d8-9ac1-0e9ef5cc94e9,8ea72d1e-05c4-469e-98ec-ccc4004d9d9d,amod
,6ccb9a3f-db0d-4545-aa1b-1464ce159a76,60ed2a32-9bc1-4ab7-bfe4-a4e2906ef595,det
,912c3049-6cd3-44ab-b963-230fef22de4a,e0897bb1-f1a4-41e3-bc17-3fa046f06582,conj
,4857b563-ad82-4036-b44f-0d6b223b848c,240f5f07-1e20-4243-8038-34b71eeff44f,nmod
,c3aee98e-827b-437c-9adb-594bf108d2f2,29c1d6a8-c731-412e-86aa-8bf2129b3583,det
,1ef1b70c-a1f8-4d22-aba6-6c73c5eb36d5,74ae0b33-b2d5-4f60-a73a-f60c60b305a7,advmod
,c0151437-87af-4306-a508-ba3efe8a2dab,ac78c586-0de9-4298-9501-4a25c2bd5714,acl
,330a6099-fc8d-443e-8178-f8acf5cd11d5,d2466f71-8045-4233-b4e0-9f087113f6f4,aux
,53bbda6b-035a-4125-a1fc-859a1b5954a9,06ed6673-afc0-4a62-a59f-45d01d0e8ba8,det
,28daba7a-b581-407a-84f8-35eeb63a4dfc,0354ee48-ca31-49df-b45b-91b30f22bb7e,det
,60ed2a32-9bc1-4ab7-bfe4-a4e2906ef595,009b6480-8d1d-4663-955f-89ad2f1df813,nsubj
,a2f734dd-2010-431f-b5ab-c3aa81a14076,018fcc93-d691-4e15-839b-2e6c94ce588b,mark
,92d4aaf8-f556-4558-b868-6e6447072052,48ac37ff-e38f-477a-9c37-c1164eae74b6,mark
,a4519030-caf2-475e-8ae7-3fd05e9904f2,44d19ac0-a6f0-4693-b184-8413ee7df9eb,amod
,441d8e3b-7d89-4c5a-bafa-16add4742d34,21f27bfa-538a-48f8-9394-cb4a2647071d,mark
,c06441dc-dc58-47a2-b87e-29e4dce7feb2,5ad3f31d-3445-4244-b5da-f1c63d7671e2,punct
,654ea2c1-b633-4d3f-ae86-090e5c6cfed3,bed3bf65-c91d-4b3e-b15f-5faccd9ca652,nmod
,2e6bb59b-ba5c-42eb-9ac7-1e22796b34b3,009b6480-8d1d-4663-955f-89ad2f1df813,punct
,8849c80b-37ab-40d6-adf7-49aed36c89d0,48ac37ff-e38f-477a-9c37-c1164eae74b6,cop
,72afc516-957b-4a40-9dea-5b70fceb55e4,4054ae51-9dcc-4b2c-8475-57f2a9651616,nsubj
,80e676e6-397e-4fe1-873f-3840b53d48f6,245cbc8e-1cb1-4209-ad43-96a9c7c36cbf,compound
,8f8a99e5-b824-4ba2-b6f4-86275a0298e8,79bf1acb-04bb-43ff-b109-ec2282029f3f,case
,66d74542-45f0-4620-b774-12bc5d015a6f,49ed08f0-e546-43d0-a5bc-23208c9cdddc,case
,6812f85c-c95d-46d4-8940-f3b413283b62,5ad3f31d-3445-4244-b5da-f1c63d7671e2,punct
,6404fb09-7197-4e48-8644-4e737f0ec8c9,2603c4cb-d8b7-459b-8a6c-14563fc5bcbe,amod
,ec772ad6-5d08-4612-9262-8cf5adee9b3f,60ed2a32-9bc1-4ab7-bfe4-a4e2906ef595,nmod
,5fa59819-ee7c-45cb-a9c8-4ed095927cc0,0bbaeb1d-3f93-40db-a0c8-d262166e59c0,det
,4f763452-f77f-4ac1-be2b-fd6f6a711cfd,61ba08b9-006e-4e8b-8ecf-c9fba9d77950,amod
,de4fcde6-cad4-49b0-9537-ed2478f79196,4acb647c-43a1-4d1c-92cd-584319a16542,case
,1f85bb4f-d183-4767-872c-d5e3d3ca7607,36887c64-53c0-4d8a-85af-3a2aac740f78,amod
,89831730-4102-4c4a-93eb-78fe407abc93,34a938a2-6780-4456-8159-255feee3d581,ccomp
,c9e84b41-9933-4f5b-afbc-8ffcd2afb76e,6ded263e-fb52-4553-8526-b2da3fad3fa6,dobj
,ecaa74c8-12e4-4f21-afad-b05973a13090,d3b15c5e-b895-4309-8108-f556d3374e32,case
,c7f1349b-5acd-4851-afe7-7bd453990bdb,c96eab10-0951-49ca-8132-47801679d86e,amod
,72ed68ba-bfdb-439d-a5a3-238a18560ed7,4acb647c-43a1-4d1c-92cd-584319a16542,compound
,be583013-8327-4093-a6b8-ec3903a2f376,97222d6a-1d0f-4cff-9bc1-883f7bfa97c2,amod
,6f7ffba3-a634-444c-8b93-3d336eed985b,06ed6673-afc0-4a62-a59f-45d01d0e8ba8,amod
,a357ec5f-1658-437c-bb3c-7145665c1ab9,359b8b71-1bae-4a65-a357-6f4729ad0d72,amod
,6dd1112a-39d7-444d-85cb-8492cdb79c65,f8073d1f-725d-4a2f-8c5f-f3578157d018,punct
,49ed08f0-e546-43d0-a5bc-23208c9cdddc,b29b1eeb-cf30-4e13-9e38-e0a6dbb741b4,nmod
,e613c253-9805-4220-a144-a4832ba13fda,32c2b24c-2e7e-40ed-80b5-44b9f9765a6d,det
,fe4cb271-2a23-443c-b6f6-108ee0b405e8,240f5f07-1e20-4243-8038-34b71eeff44f,acl
,c1b7e861-a5b6-4ba6-b090-196640f440db,0370041c-dc08-44d0-b3b5-4e1a6da72c6d,compound
,dc8da86f-9de3-41aa-b258-fc1f33b78ceb,cc90fd5f-b90d-4054-b1ef-e11fc09c234b,nmod
,7ed805c1-900c-488e-8cd2-d16699c1c365,29c1d6a8-c731-412e-86aa-8bf2129b3583,compound
,12d8509b-995f-4b5a-bc69-49a188f84982,e3047b72-8609-4899-9822-30992553b448,amod
,0c681e8f-f0ab-473e-b746-147282c5ba76,654ea2c1-b633-4d3f-ae86-090e5c6cfed3,amod
,cac45d8c-b2e1-4006-8beb-15f521ebef8f,a837bda6-afd7-4bbc-bde5-b12bb0f0b172,punct
,dde36685-7842-4df5-a97b-d47621653e46,9715714a-01c9-4c52-bff4-dfad8b86061c,nmod
,54ce8879-af93-40a9-b536-a7270b93db07,5312669c-497e-4f51-ae3e-e9a8d624fa37,nmod
,551eb36b-e716-4850-96ab-b17a1b6fa87d,ce78c954-8c74-483b-9e98-1707859a8d1f,det
,a28efc21-f8bc-42eb-a99b-11981bf70648,6a0fa78e-3ba4-419f-9ca0-4a3f3128045e,amod
,530bd6e0-2253-46ea-a032-f4e453901f05,c9e8585d-52e7-4b21-8c74-064d527df1be,dobj
,5fa4ca1a-952d-4663-9aa6-6fa7d41840f3,a52ebf89-51c4-4d6c-97d0-477d59b07268,cc
,bfe63d7b-e174-4f08-b3f3-dc1964bf93e9,cdf2f9a0-60b5-4dde-9495-9adb07c46298,nmod:poss
,abba6c3d-3582-4801-b9fa-51769572e388,fc5106fc-63c2-44e9-87b0-f2a2d8233941,nmod
,ba5a9deb-2e6b-4c41-882a-c57abeae4415,c8d5bf85-960b-41e6-861f-6d6ffd488e57,amod
,f76db2d6-49df-4eaf-a0a8-3e9e3efd0206,5312669c-497e-4f51-ae3e-e9a8d624fa37,case
,6e7ffe55-e020-4a62-9a5d-3c41b5c34b5a,d7f26cc7-7c0e-4994-bb02-f9f533857914,nmod
,937b5a39-bcea-4b22-9fbb-74817e5351e4,187172c4-b61a-4385-a42c-0bb6ba9e9e06,mark
